dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,wobbliness,temp,atemp,hum,congeniality,windspeed,casual,registered,cnt
40966,1,1,2,14,0,1,1,1,46.48772419,0.46,0.4545,0.36,1.6455,0.2836,24,134,158
40966,1,1,2,15,0,1,1,1,10.65761496,0.52,0.5,0.25,1.56,0.4179,24,150,174
40966,1,1,2,17,0,1,1,1,95.35877126,0.54,0.5152,0.24,1.5848,0.4478,26,503,529
40966,1,1,2,18,0,1,1,1,30.65206747,0.52,0.5,0.27,NA,0.4179,10,517,527
40966,1,1,2,19,0,1,1,1,79.35761194,0.5,0.4848,0.29,1.5952,0.3881,16,318,334
40966,1,1,2,23,0,1,1,1,20.87959856,0.42,0.4242,0.5,1.8358,0.1642,6,50,56
40967,1,1,2,0,0,2,1,1,35.10718806,0.42,0.4242,0.54,1.9158,0.1343,0,10,10
40967,1,1,2,2,0,2,1,1,41.20688597,0.4,0.4091,0.54,1.8709,0.1045,1,2,3
40967,1,1,2,4,0,2,1,1,51.13366825,0.32,0.2879,0.42,1.5121,0.3582,0,2,2
40967,1,1,2,5,0,2,1,1,62.74303051,0.32,0.2879,0.42,1.5121,0.3582,1,20,21
40967,1,1,2,7,0,2,1,1,34.94190432,NA,0.2576,0.45,1.4824,0.2985,12,313,325
40967,1,1,2,8,0,2,1,1,68.54171374,0.26,0.2424,0.48,1.4976,0.2836,16,543,559
40967,1,1,2,9,0,2,1,1,55.44148153,NA,0.2576,0.45,1.4824,0.3582,7,225,232
40967,1,1,2,10,0,2,1,1,11.13960833,0.3,0.2727,0.42,1.4673,0.2985,14,118,132
40967,1,1,2,11,0,2,1,1,34.21676288,0.34,0.3182,0.36,1.4218,0.2537,8,155,163
40967,1,1,2,12,0,2,1,1,36.08787922,0.36,0.3485,0.34,1.4115,0.1343,19,164,183
40967,1,1,2,13,0,2,1,1,40.36848125,0.36,0.3636,0.32,1.3564,0.1045,16,174,190
40967,1,1,2,15,0,2,1,1,77.11072988,0.42,0.4242,0.26,1.3558,0.0896,17,149,166
40967,1,1,2,16,0,2,1,1,85.94794788,0.42,0.4242,0.28,1.3958,0.0896,17,270,287
40967,1,1,2,17,0,2,1,1,32.04685406,0.42,0.4242,NA,NA,0.0896,33,497,530
40967,1,1,2,18,0,2,1,1,76.1902092,0.42,0.4242,0.28,1.3958,0.1642,17,432,449
40967,1,1,2,20,0,2,1,1,90.21970312,0.4,0.4091,0.3,1.3909,0.1343,2,202,204
40967,1,1,2,21,0,2,1,1,20.37584057,0.34,0.3485,0.46,1.5915,0.1045,10,178,188
40967,1,1,2,23,0,2,1,1,46.69340612,0.32,0.303,0.53,1.717,0.2239,4,61,65
40968,1,1,2,0,0,3,1,1,60.23650817,0.32,0.3333,0.53,1.6867,0.1045,2,30,32
40968,1,1,2,1,0,3,1,1,67.21484801,0.32,0.3333,0.49,1.6067,NA,0,6,6
40968,1,1,2,2,0,3,1,1,89.6287701,NA,0.2879,0.56,1.7321,0.2239,0,4,4
40968,1,1,2,3,0,3,1,1,74.67251177,0.28,0.303,0.7,1.937,0.0896,0,2,2
40968,1,1,2,5,0,3,1,1,98.61589814,0.26,0.2879,0.75,1.9921,0.0896,0,29,29
40968,1,1,2,6,0,3,1,2,15.57577023,0.28,0.303,0.75,2.037,0.0896,4,100,104
40968,1,1,2,8,0,3,1,2,58.22454105,0.28,0.2879,0.75,2.0521,0.1045,2,114,116
40968,1,1,2,9,0,3,1,3,67.32611,0.3,0.303,0.81,2.217,0.1642,5,33,38
40968,1,1,2,10,0,3,1,3,18.76222172,0.3,0.303,0.81,2.217,0.1642,0,10,10
40968,1,1,2,11,0,3,1,3,6.231719333,0.3,0.2879,0.87,NA,0.194,1,9,10
40968,1,1,2,12,0,3,1,3,5.937851351,0.32,0.303,0.93,2.517,0.3284,1,69,70
40968,1,1,2,14,0,3,1,2,74.11299387,0.36,0.3333,0.93,2.6067,0.3582,2,54,56
40968,1,1,2,15,0,3,1,2,94.1584123,0.4,0.4091,0.82,2.4309,0.2836,3,87,90
40968,1,1,2,16,0,3,1,3,27.38011186,0.4,0.4091,0.82,2.4309,0.2239,5,162,167
40968,1,1,2,17,0,3,1,2,67.51633113,0.4,0.4091,0.87,2.5309,0.1642,7,246,253
40968,1,1,2,20,0,3,1,3,3.271212526,0.42,0.4242,0.88,NA,0.1642,2,95,97
40968,1,1,2,21,0,3,1,3,7.842602319,0.42,0.4242,0.88,2.5958,0.1642,0,39,39
40968,1,1,2,22,0,3,1,3,21.78467282,0.42,0.4242,0.94,2.7158,0.2537,2,53,55
40968,1,1,2,23,0,3,1,3,50.43254332,0.42,0.4242,0.94,2.7158,0.2537,3,30,33
40969,1,1,3,1,0,4,1,3,43.95984698,0.46,0.4545,0.94,2.8055,0.1045,0,12,12
40969,1,1,3,2,0,4,1,2,59.25781238,0.46,0.4545,0.94,2.8055,0.2836,0,6,6
40969,1,1,3,3,0,4,1,1,90.7414537,0.46,0.4545,0.94,2.8055,0.2239,0,3,3
40969,1,1,3,4,0,4,1,1,54.30997203,0.48,0.4697,0.88,2.7303,0.194,0,5,5
40969,1,1,3,5,0,4,1,1,87.02924111,0.48,0.4697,0.88,2.7303,0.1642,0,18,18
40969,1,1,3,6,0,4,1,2,65.55610007,0.42,0.4242,0.94,2.7158,0,2,107,109
40969,1,1,3,7,0,4,1,2,68.24901574,0.44,0.4394,0.94,2.7606,0.1343,8,296,304
40969,1,1,3,8,0,4,1,1,61.05585296,0.42,0.4242,0.94,2.7158,0.1343,15,579,594
40969,1,1,3,9,0,4,1,1,51.23946257,0.46,0.4545,0.77,2.4655,0.2537,5,281,286
40969,1,1,3,10,0,4,1,1,3.842164081,0.52,0.5,0.55,2.16,0.1642,11,122,133
40969,1,1,3,11,0,4,1,1,10.73426652,0.56,0.5303,0.43,2.0097,0.194,19,149,168
40969,1,1,3,12,0,4,1,1,65.78936182,0.56,0.5303,0.37,1.8897,0.2239,16,204,220
40969,1,1,3,13,0,4,1,1,68.01249227,0.58,0.5455,0.32,1.8345,0.2537,24,187,211
40969,1,1,3,14,0,4,1,1,33.98420023,0.58,0.5455,0.35,1.8945,0.2239,37,174,211
40969,1,1,3,15,0,4,1,1,76.98033576,0.6,0.6212,0.31,1.7988,0.2537,31,192,223
40969,1,1,3,16,0,4,1,1,18.03761106,0.58,0.5455,0.32,1.8345,0.2985,38,323,361
40969,1,1,3,17,0,4,1,1,27.51725526,0.56,0.5303,0.35,1.8497,0.2985,49,551,600
40969,1,1,3,19,0,4,1,1,4.628877362,0.48,0.4697,0.41,1.7903,0.3284,11,317,328
40969,1,1,3,20,0,4,1,1,76.49645634,0.44,0.4394,0.44,1.7606,0.4179,12,242,254
40969,1,1,3,21,0,4,1,1,93.52367459,0.42,0.4242,0.47,1.7758,0.4627,7,190,197
40969,1,1,3,22,0,4,1,1,19.27474268,0.38,0.3939,0.5,1.7461,0.2537,3,123,126
40969,1,1,3,23,0,4,1,1,91.21166933,0.36,0.3485,0.5,1.7315,0.2239,9,76,85
40970,1,1,3,0,0,5,1,1,14.9176003,0.34,0.3333,0.53,1.7467,0.1642,1,45,46
40970,1,1,3,1,0,5,1,1,10.20308619,0.34,0.3182,0.49,1.6818,0.2239,2,18,20
40970,1,1,3,3,0,5,1,1,68.52851712,0.32,0.3182,0.57,1.7818,0.194,0,3,3
40970,1,1,3,4,0,5,1,1,25.11837113,0.32,0.3485,0.61,1.8315,0,0,2,2
40970,1,1,3,8,0,5,1,1,51.22810534,0.28,0.303,0.75,2.037,0.0896,16,533,549
40970,1,1,3,9,0,5,1,1,9.541408504,0.3,0.3333,0.81,2.1867,0,15,299,314
40970,1,1,3,10,0,5,1,1,38.95009742,0.36,0.3485,0.5,NA,0.1642,14,118,132
40970,1,1,3,12,0,5,1,,47.68286835,0.4,0.4091,0.43,1.6509,0.1642,40,194,234
40970,1,1,3,13,0,5,1,1,50.08600248,0.42,0.4242,0.44,1.7158,0.2239,31,191,222
40970,1,1,3,14,0,5,1,2,12.1683706,0.44,0.4394,0.44,1.7606,0.2836,29,176,205
40970,1,1,3,15,0,5,1,2,7.50452403,0.42,0.4242,0.5,1.8358,0.2985,5,73,78
40970,1,1,3,16,0,5,1,3,32.75129826,0.4,0.4091,0.58,1.9509,0.2985,1,49,50
40970,1,1,3,17,0,5,1,3,77.28845338,0.36,0.3485,0.81,2.3515,0.2239,5,123,128
40970,1,1,3,18,0,5,1,3,74.77990862,0.36,0.3485,0.87,2.4715,0.194,6,154,160
40970,1,1,3,20,0,5,1,2,74.7561585,0.36,0.3485,0.87,2.4715,0.194,7,93,100
40970,1,1,3,21,0,5,1,3,1.779013995,0.36,0.3636,0.87,2.4564,0.0896,2,99,101
40970,1,1,3,22,0,5,1,2,63.7063768,0.36,0.3788,0.87,2.4412,0,6,69,75
40971,1,1,3,0,0,6,0,3,26.1904305,0.36,0.3636,0.93,2.5764,0.0896,1,21,22
40971,1,1,3,2,0,6,0,3,88.89991677,0.36,0.3636,0.93,2.5764,NA,4,34,38
40971,1,1,3,3,0,6,0,2,77.38030507,0.36,0.3485,0.93,2.5915,0.1642,1,20,21
40971,1,1,3,4,0,6,0,2,87.17505482,0.36,0.3485,0.93,2.5915,0.194,0,2,2
40971,1,1,3,5,0,6,0,2,15.29015829,0.36,0.3636,0.93,2.5764,0.0896,1,1,2
40971,1,1,3,7,0,6,0,2,96.62770503,0.36,0.3485,0.93,2.5915,0.1343,2,14,16
40971,1,1,3,8,0,6,0,3,70.68492526,0.36,0.3788,0.93,2.5612,0,2,46,48
40971,1,1,3,9,0,6,0,3,30.95962765,0.38,0.3939,0.87,2.4861,0.0896,7,87,94
40971,1,1,3,10,0,6,0,2,75.3949564,0.4,0.4091,0.87,2.5309,0,31,137,168
40971,1,1,3,11,0,6,0,2,98.64016346,0.4,0.4091,0.87,2.5309,0.0896,33,181,214
40971,1,1,3,12,0,6,0,,29.80290768,0.42,0.4242,0.67,2.1758,0.2537,47,252,299
40971,1,1,3,13,0,6,0,1,62.97008785,0.44,0.4394,0.51,1.9006,0.2836,87,252,339
40971,1,1,3,14,0,6,0,2,6.145663858,0.46,0.4545,0.44,1.8055,0.3582,151,279,430
40971,1,1,3,16,0,6,0,1,59.61629935,0.5,0.4848,0.27,1.5552,0.2985,167,300,467
40971,1,1,3,18,0,6,0,1,46.2460693,0.5,0.4848,0.25,1.5152,0.2537,53,250,303
40971,1,1,3,19,0,6,0,1,25.18904779,0.46,0.4545,0.33,1.5855,NA,34,191,225
40971,1,1,3,20,0,6,0,1,93.20999366,0.44,0.4394,0.3,1.4806,0.1343,28,121,149
40971,1,1,3,22,0,6,0,1,64.52244087,0.44,0.4394,0.21,1.3006,0.1343,19,115,134
40972,1,1,3,0,0,0,0,2,49.05847336,0.4,0.4091,0.3,1.3909,0.3582,5,67,72
40972,1,1,3,1,0,0,0,2,96.64214804,0.38,0.3939,0.34,1.4261,0.194,16,60,76
40972,1,1,3,2,0,0,0,2,62.28405868,0.36,0.3485,0.4,1.5315,0.1642,14,66,80
40972,1,1,3,3,0,0,0,2,63.27219317,0.36,0.3485,0.43,1.5915,0.1343,5,21,26
40972,1,1,3,4,0,0,0,2,38.74504286,0.34,0.3333,0.46,1.6067,0.194,3,11,14
40972,1,1,3,7,0,0,0,2,37.2062988,0.3,0.2727,0.52,1.6673,0.2985,2,21,23
40972,1,1,3,9,0,0,0,1,63.10051056,0.3,0.2727,0.49,NA,0.4478,14,104,118
40972,1,1,3,10,0,0,0,1,64.29042824,0.3,0.2727,0.49,1.6073,0.3284,31,161,192
40972,1,1,3,11,0,0,0,1,50.56979872,0.32,0.2879,0.45,1.5721,0.3881,64,192,256
40972,1,1,3,13,0,0,0,1,78.65486284,0.36,0.3333,0.37,1.4867,0.3582,108,256,364
40972,1,1,3,15,0,0,0,1,11.47397962,0.36,0.3182,0.32,1.4018,0.5224,82,252,334
40972,1,1,3,16,0,0,0,1,33.17549353,0.36,0.3182,0.29,1.3418,0.4925,68,231,299
40972,1,1,3,18,0,0,0,1,96.47673078,0.32,0.2727,0.33,1.3473,0.6119,20,164,184
40972,1,1,3,19,0,0,0,,52.25148423,0.3,0.2576,0.36,1.3624,0.4925,12,120,132
40972,1,1,3,20,0,0,0,1,4.592892701,0.28,0.2727,0.38,1.3273,0.2537,8,80,88
40972,1,1,3,21,0,0,0,1,76.52087954,0.28,0.2727,0.36,1.2873,0.2239,9,70,79
40972,1,1,3,22,0,0,0,,58.02957257,0.26,0.2424,0.41,1.3576,0.2537,9,53,62
40972,1,1,3,23,0,0,0,1,41.07015576,0.26,0.2576,0.41,1.3424,0.194,2,24,26
40973,1,1,3,0,0,1,1,1,6.009705821,0.24,0.2273,0.44,1.3727,0.194,2,15,17
40973,1,1,3,1,0,1,1,1,12.34522816,0.24,0.2424,0.48,NA,0.1343,3,3,6
40973,1,1,3,2,0,1,1,1,34.05378758,0.24,0.2424,0.48,1.4376,0.1343,1,3,4
40973,1,1,3,4,0,1,1,1,59.93558944,0.2,0.2273,0.55,1.4727,NA,0,1,1
40973,1,1,3,5,0,1,1,1,46.98807037,0.2,0.2273,0.55,1.4727,0.0896,1,17,18
40973,1,1,3,7,0,1,1,,44.93369931,0.18,0.197,0.59,1.523,0.1343,7,253,260
40973,1,1,3,9,0,1,1,2,60.44542267,0.22,0.2576,0.6,1.6024,0.0896,11,186,197
40973,1,1,3,10,0,1,1,2,46.75213749,0.24,0.2576,0.6,1.6624,0,12,74,86
40973,1,1,3,11,0,1,1,2,4.756692106,0.26,0.2727,0.56,1.6273,0.1343,17,86,103
40973,1,1,3,12,0,1,1,2,27.36914415,0.26,0.303,0.52,1.517,0,15,122,137
40973,1,1,3,13,0,1,1,2,49.35540209,0.26,0.2576,0.55,1.6224,0.2985,11,109,120
40973,1,1,3,14,0,1,1,2,75.81041666,0.28,0.2576,0.57,1.7224,0.3582,13,115,128
40973,1,1,3,15,0,1,1,2,76.40185762,0.3,0.2879,0.53,1.6721,0.194,20,110,130
40973,1,1,3,16,0,1,1,1,84.70361684,0.3,0.2727,0.45,1.5273,0.2985,30,180,210
40973,1,1,3,17,0,1,1,3,34.69230293,0.3,0.2727,0.45,1.5273,0.2985,11,376,387
40973,1,1,3,18,0,1,1,3,25.118137,0.28,0.2273,0.55,1.7127,0.6567,12,363,375
40973,1,1,3,19,0,1,1,1,69.74878227,0.26,0.2576,0.53,1.5824,0.2239,6,220,226
40973,1,1,3,21,0,1,1,1,25.42442178,0.26,0.2273,0.37,1.2927,0.3881,4,116,120
40973,1,1,3,22,0,1,1,1,5.243535024,0.24,0.2121,0.35,1.2079,0.3284,2,76,78
40973,1,1,3,23,0,1,1,1,9.534783838,0.22,0.1818,0.37,1.2182,0.5821,2,29,31
40974,1,1,3,0,0,2,1,1,20.01531249,0.22,0.2121,0.37,1.1879,0.2985,0,8,8
40974,1,1,3,1,0,2,1,1,49.85300245,0.2,0.197,0.44,1.283,0.2537,0,6,6
40974,1,1,3,2,0,2,1,1,97.55626583,0.2,0.197,0.44,1.283,0.2239,0,4,4
40974,1,1,3,4,0,2,1,1,32.45310134,0.18,0.1667,0.51,1.3933,0.2985,0,3,3
40974,1,1,3,5,0,2,1,1,60.34528878,0.18,0.1818,0.51,1.3782,0.2239,0,25,25
40974,1,1,3,7,0,2,1,1,53.07128329,0.16,0.1818,0.55,1.3982,0.1343,5,270,275
40974,1,1,3,9,0,2,1,1,52.95781085,0.22,0.2727,0.47,1.3273,0,11,222,233
40974,1,1,3,10,0,2,1,1,9.08191192,0.24,0.2576,0.44,1.3424,0,16,113,129
40974,1,1,3,11,0,2,1,1,72.10918447,0.26,0.2576,0.41,1.3424,0.1642,20,110,130
40974,1,1,3,12,0,2,1,1,28.06477372,0.26,0.2727,0.41,1.3273,0.1045,9,129,138
40974,1,1,3,13,0,2,1,1,59.44454827,0.3,0.303,0.39,1.377,0.1343,16,148,164
40974,1,1,3,14,0,2,1,1,81.28849538,0.32,0.303,0.36,1.377,0.2239,20,116,136
40974,1,1,3,15,0,2,1,1,78.28114239,0.34,0.303,0.36,1.437,0.2985,24,142,166
40974,1,1,3,16,0,2,1,1,47.58537546,0.36,0.3333,0.32,1.3867,0.2836,22,228,250
40974,1,1,3,17,0,2,1,1,95.72185632,0.36,0.3333,0.34,1.4267,0.2836,21,425,446
40974,1,1,3,18,0,2,1,1,94.42156838,0.34,0.303,0.42,1.557,0.3284,15,442,457
40974,1,1,3,19,0,2,1,1,28.32142973,0.34,0.303,0.46,1.637,0.2985,9,278,287
40974,1,1,3,20,0,2,1,1,48.76064166,0.32,0.3182,0.49,1.6218,0.194,3,184,187
40974,1,1,3,21,0,2,1,1,80.22447483,0.32,0.3182,0.49,1.6218,0.194,5,143,148
40975,1,1,3,1,0,3,1,1,29.46346599,0.3,0.2727,0.61,1.8473,0.2985,1,4,5
40975,1,1,3,2,0,3,1,1,1.468458265,0.3,0.2879,0.56,1.7321,0.2836,0,4,4
40975,1,1,3,3,0,3,1,1,10.94019297,0.3,0.2727,0.56,1.7473,0.3582,1,2,3
40975,1,1,3,4,0,3,1,1,34.10300593,0.28,0.2576,0.61,1.8024,0.3284,0,3,3
40975,1,1,3,6,0,3,1,1,73.22341239,0.28,0.2576,0.61,1.8024,0.3881,4,104,108
40975,1,1,3,9,0,3,1,1,71.00962292,0.3,0.2727,0.61,1.8473,0.3284,12,252,264
40975,1,1,3,10,0,3,1,1,90.0067489,0.36,0.3333,0.5,1.7467,0.2985,20,127,147
40975,1,1,3,11,0,3,1,1,57.15125777,0.42,0.4242,0.38,1.5958,0.2985,33,128,161
40975,1,1,3,13,0,3,1,1,90.29386576,0.5,0.4848,0.34,1.6952,0.4179,26,179,205
40975,1,1,3,14,0,3,1,1,70.54009301,0.52,0.5,0.36,1.78,0.3284,38,137,175
40975,1,1,3,15,0,3,1,1,65.21539513,0.54,0.5152,0.37,1.8448,0.4478,44,165,209
40975,1,1,3,16,0,3,1,1,86.05366271,0.56,0.5303,0.37,1.8897,0.4179,34,254,288
40975,1,1,3,17,0,3,1,1,62.78267909,0.56,0.5303,0.43,2.0097,0.4925,58,554,612
40975,1,1,3,20,0,3,1,1,10.97445392,0.5,0.4848,0.51,2.0352,0.2537,18,242,260
40975,1,1,3,21,0,3,1,1,87.55467272,0.44,0.4394,0.62,2.1206,0.2537,11,177,188
40975,1,1,3,22,0,3,1,1,59.34120622,0.46,0.4545,0.59,2.1055,0.2985,10,149,159
40976,1,1,3,1,0,4,1,1,95.01791269,0.46,0.4545,0.63,2.1855,0.3284,4,17,21
40976,1,1,3,2,0,4,1,1,20.18467522,0.46,0.4545,0.63,2.1855,0.3881,6,5,11
40976,1,1,3,3,0,4,1,1,94.27898183,0.46,0.4545,0.63,2.1855,0.3881,0,3,3
40976,1,1,3,4,0,4,1,1,79.25250131,0.44,0.4394,0.72,2.3206,0.2836,0,2,2
40976,1,1,3,5,0,4,1,1,91.61187578,0.42,0.4242,0.77,2.3758,0.2239,1,28,29
40976,1,1,3,6,0,4,1,1,76.42795465,0.42,0.4242,0.77,2.3758,NA,4,105,109
40976,1,1,3,7,0,4,1,1,38.66153416,0.42,0.4242,0.77,2.3758,0.3582,8,326,334
40976,1,1,3,8,0,4,1,1,42.19284029,0.44,0.4394,0.77,2.4206,0.3881,12,573,585
40976,1,1,3,9,0,4,1,,25.69271991,0.46,0.4545,0.72,2.3655,0.4627,19,282,301
40976,1,1,3,10,0,4,1,1,94.79602012,0.5,0.4848,0.68,2.3752,0.4627,19,119,138
40976,1,1,3,14,0,4,1,2,79.30955395,0.62,0.6212,0.43,2.0988,0.6418,48,155,203
40976,1,1,3,15,0,4,1,1,96.94782075,0.64,0.6212,0.38,2.0588,0.6866,24,161,185
40976,1,1,3,16,0,4,1,2,2.444563893,0.62,0.6212,0.41,2.0588,0.6418,37,305,342
40976,1,1,3,17,0,4,1,1,29.69073384,0.62,0.6212,0.38,1.9988,0.6567,52,545,597
40976,1,1,3,18,0,4,1,2,73.23290585,0.62,0.6212,0.38,1.9988,0.5522,45,545,590
40976,1,1,3,19,0,4,1,2,64.35368246,0.6,0.6212,0.4,1.9788,0.4478,21,395,416
40976,1,1,3,20,0,4,1,2,14.99037337,0.6,0.6212,0.43,2.0388,0.3881,20,282,302
40976,1,1,3,21,0,4,1,1,94.78835509,0.6,0.6212,0.43,2.0388,0.3881,27,206,233
40976,1,1,3,22,0,4,1,1,54.21991532,0.56,0.5303,0.49,2.1297,0.3284,12,141,153
40976,1,1,3,23,0,4,1,2,40.64770351,0.56,0.5303,0.49,2.1297,0.4478,6,88,94
40977,1,1,3,0,0,5,1,2,18.13382115,0.58,0.5455,0.49,2.1745,0.4627,3,51,54
40977,1,1,3,1,0,5,1,3,19.99559613,0.56,0.5303,0.52,2.1897,0.4925,4,22,26
40977,1,1,3,2,0,5,1,3,56.97057391,0.48,0.4697,0.77,2.5103,0.4179,2,9,11
40977,1,1,3,3,0,5,1,1,18.3694067,0.46,0.4545,0.77,2.4655,NA,0,7,7
40977,1,1,3,4,0,5,1,3,27.06752549,0.4,0.4091,0.66,2.1109,NA,0,1,1
40977,1,1,3,6,0,5,1,2,83.49095624,0.4,0.4091,0.5,1.7909,0.3582,2,83,85
40977,1,1,3,7,0,5,1,2,62.0341059,0.38,0.3939,0.4,1.5461,0.2985,6,262,268
40977,1,1,3,8,0,5,1,2,47.69387948,0.34,0.2879,0.42,1.5721,0.5224,17,484,501
40977,1,1,3,9,0,5,1,2,82.53605645,0.34,0.2879,0.42,1.5721,0.5224,17,267,284
40977,1,1,3,10,0,5,1,2,87.4319748,0.34,0.2879,0.36,1.4521,0.4925,14,145,159
40977,1,1,3,12,0,5,1,1,10.35980098,0.36,0.3333,0.34,1.4267,0.4179,27,174,201
40977,1,1,3,13,0,5,1,2,73.27536964,0.38,0.3939,0.29,1.3261,0.3881,49,175,224
40977,1,1,3,14,0,5,1,1,97.96551952,0.42,0.4242,NA,1.3958,0.4627,49,129,178
40977,1,1,3,15,0,5,1,1,49.76490762,0.46,0.4545,0.24,1.4055,0.2537,50,188,238
40977,1,1,3,16,0,5,1,1,25.60374743,0.48,0.4697,0.23,1.4303,0.4179,51,292,343
40977,1,1,3,17,0,5,1,1,26.84133452,0.46,0.4545,0.24,1.4055,0.3881,68,498,566
40977,1,1,3,18,0,5,1,1,89.27679254,0.44,0.4394,0.26,1.4006,0.5224,30,440,470
40977,1,1,3,19,0,5,1,1,1.542472571,0.42,0.4242,0.28,1.3958,0.6119,12,232,244
40977,1,1,3,20,0,5,1,1,65.57595538,0.38,0.3939,0.32,1.3861,0.3582,3,156,159
40977,1,1,3,22,0,5,1,1,50.75743122,0.34,0.2879,0.31,1.3521,0.4925,7,100,107
40977,1,1,3,23,0,5,1,1,24.1082544,0.32,0.303,0.33,1.317,0.2985,9,77,86
40978,1,1,3,2,0,6,0,1,20.24908433,0.26,0.2424,0.41,1.3576,0.2537,12,30,42
40978,1,1,3,3,0,6,0,1,60.32054696,0.26,0.2273,0.41,1.3727,0.2985,0,16,16
40978,1,1,3,4,0,6,0,1,43.50633122,0.24,0.2121,0.41,1.3279,0.3582,1,3,4
40978,1,1,3,6,0,6,0,1,63.75437033,0.22,0.2121,0.44,1.3279,0.2836,1,11,12
40978,1,1,3,9,0,6,0,1,34.63246642,0.24,0.2121,0.41,1.3279,0.3284,21,127,148
40978,1,1,3,10,0,6,0,1,35.72138714,0.26,0.2273,0.35,1.2527,0.4179,47,176,223
40978,1,1,3,11,0,6,0,1,78.48819801,0.3,0.2727,0.33,1.2873,0.3284,56,218,274
40978,1,1,3,12,0,6,0,1,45.7591197,0.3,0.2727,0.33,1.2873,0.3284,88,241,329
40978,1,1,3,13,0,6,0,1,65.47738843,0.32,0.303,0.29,1.237,0.2836,89,268,357
40978,1,1,3,14,0,6,0,1,39.88697008,0.34,0.3182,0.27,1.2418,0.2836,117,262,379
40978,1,1,3,15,0,6,0,1,58.54905266,0.34,0.3636,0.25,1.1564,0,132,274,406
40978,1,1,3,16,0,6,0,1,38.42827025,0.36,0.3636,0.23,1.1764,0,115,275,390
40978,1,1,3,17,0,6,0,1,69.6282846,0.36,0.3788,0.23,1.1612,0,104,250,354
40978,1,1,3,18,0,6,0,1,70.34484316,0.36,0.3636,0.21,1.1364,0.0896,67,230,297
40978,1,1,3,19,0,6,0,1,89.69989595,0.34,0.3636,0.25,1.1564,0,25,159,184
40978,1,1,3,21,0,6,0,1,37.1550541,0.3,0.2879,0.39,1.3921,0.2239,16,94,110
40978,1,1,3,22,0,6,0,1,87.00119665,0.26,0.2576,0.44,1.4024,0.1642,19,81,100
40978,1,1,3,23,0,6,0,1,64.33211042,0.26,0.2576,0.41,1.3424,0.194,6,77,83
40979,1,1,3,0,0,0,0,1,5.357746089,0.26,0.2879,0.44,1.3721,0.0896,7,62,69
40979,1,1,3,1,0,0,0,1,88.76014405,0.24,0.2424,0.52,1.5176,0.1642,4,57,61
40979,1,1,3,3,0,0,0,1,47.86679595,0.24,0.2424,0.6,1.6776,0.1343,15,51,66
40979,1,1,3,4,0,0,0,1,37.53386929,0.24,0.2424,0.6,1.6776,0.1343,7,15,22
40979,1,1,3,5,0,0,0,1,29.23769843,0.24,0.2424,0.6,1.6776,0.1642,2,5,7
40979,1,1,3,8,0,0,0,1,30.77919482,0.22,0.2273,0.69,1.8127,0.1343,4,68,72
40979,1,1,3,10,0,0,0,1,86.96855887,0.32,0.303,0.49,1.637,0.2836,71,147,218
40979,1,1,3,11,0,0,0,1,74.91268416,0.36,0.3333,0.43,1.6067,0.2836,90,209,299
40979,1,1,3,12,0,0,0,1,83.96541285,0.4,0.4091,0.37,1.5309,0.2985,146,264,410
40979,1,1,3,13,0,0,0,1,30.47324953,0.42,0.4242,0.41,1.6558,0.2985,176,288,464
40979,1,1,3,14,0,0,0,1,96.4709125,NA,0.4545,0.31,1.5455,0.2836,212,289,501
40979,1,1,3,15,0,0,0,1,35.48910713,0.5,0.4848,0.29,1.5952,0.2985,201,286,487
40979,1,1,3,17,0,0,0,1,6.647358478,0.52,0.5,0.27,1.6,0.2985,199,299,498
40979,1,1,3,18,0,0,0,1,84.58176875,0.52,0.5,0.29,1.64,0.2836,133,256,389
40979,1,1,3,19,0,0,0,1,1.673343567,0.5,0.4848,0.31,1.6352,0.2836,55,203,258
40979,1,1,3,20,0,0,0,1,,0.44,0.4394,0.47,1.8206,0.2239,42,129,171
40979,1,1,3,21,0,0,0,1,55.30799859,0.42,0.4242,0.54,1.9158,0.2239,37,110,147
40979,1,1,3,22,0,0,0,1,38.05811806,0.4,0.4091,0.54,1.8709,0.194,13,81,94
40979,1,1,3,23,0,0,0,1,96.04318285,0.4,0.4091,0.5,1.7909,0.1642,12,40,52
40980,1,1,3,0,0,1,1,1,68.32594758,0.38,0.3939,0.54,1.8261,0.194,4,20,24
40980,1,1,3,2,0,1,1,1,44.5973617,0.38,0.3939,0.54,1.8261,0.1045,4,5,9
40980,1,1,3,4,0,1,1,1,26.94845569,NA,0.3333,0.61,1.9067,0.194,0,3,3
40980,1,1,3,5,0,1,1,1,27.03669196,0.34,0.3333,0.61,1.9067,0.194,1,15,16
40980,1,1,3,6,0,1,1,1,38.1900652,0.34,0.3485,0.57,1.8115,0.1045,2,86,88
40980,1,1,3,7,0,1,1,1,54.42622357,0.34,0.3485,0.53,1.7315,0.1045,9,259,268
40980,1,1,3,8,0,1,1,1,72.59013059,0.34,0.3333,0.61,1.9067,0.1343,17,547,564
40980,1,1,3,9,0,1,1,1,66.62538505,0.38,0.3939,0.54,1.8261,0.1642,21,260,281
40980,1,1,3,10,0,1,1,1,87.38446919,0.4,0.4091,0.5,1.7909,0.2239,39,98,137
